"Date","34 m","40 m","47 m","56 m","66 m","78 m","92 m","110 m"
2017-01-18,5.02,5.2,6.06,6.61,7.27,8.01,9.23,9.21
2017-01-19,4.75,5.04,5.98,6.57,7.16,7.9,9.16,9.18
2017-01-20,4.64,4.92,5.8,6.5,7.04,7.82,9.11,9.12
2017-01-21,4.6,4.89,5.63,6.41,6.93,7.77,9.11,9.1
2017-01-22,4.67,4.84,5.52,6.29,6.82,7.63,9.02,9.08
2017-01-23,4.83,4.76,5.61,6.23,6.75,7.51,8.97,9.05
2017-01-24,4.84,4.7,5.68,6.15,6.65,7.32,8.83,8.99
2017-01-25,4.56,4.78,5.63,5.98,6.52,7.21,8.75,8.92
2017-01-26,4.26,4.95,5.35,5.94,6.56,7.05,8.6,8.86
2017-01-27,4.27,4.75,5.36,5.87,6.47,7.09,8.71,8.89
2017-01-28,4.43,4.5,5.55,5.92,6.41,7.05,8.59,8.89
2017-01-29,4.43,4.5,5.73,5.99,6.44,7.09,8.46,8.87
2017-01-30,4.46,4.65,5.87,5.93,6.46,7.19,8.43,8.85
2017-01-31,4.41,4.87,5.78,5.95,6.45,7.27,8.4,8.81
2017-02-01,4.29,4.84,5.51,6,6.44,7.33,8.5,8.79
2017-02-02,4.16,4.68,5.39,6,6.44,7.42,8.63,8.84
2017-02-03,4.03,4.47,5.34,6.06,6.5,7.52,8.72,8.9
2017-02-04,3.84,4.33,5.28,6.17,6.54,7.52,8.7,8.9
2017-02-05,3.62,4.22,5.07,6.23,6.65,7.48,8.68,8.89
2017-02-06,3.59,4.07,4.88,6.24,6.84,7.41,8.62,8.85
2017-02-07,3.53,3.67,4.87,6.11,6.87,7.38,8.59,8.83
2017-02-08,3.59,3.54,5.39,6.05,6.74,7.33,8.59,8.74
2017-02-09,3.37,3.59,5.5,6.23,6.83,7.26,8.46,8.69
2017-02-10,3.27,3.44,5.17,6.27,6.86,7.27,8.5,8.64
2017-02-11,3.33,3.15,4.77,6.16,6.93,7.38,8.63,8.69
2017-02-12,3.29,3.1,5.25,6.28,6.97,7.45,8.65,8.75
2017-02-13,3.04,3.01,5.23,6.31,6.94,7.45,8.63,8.72
2017-02-14,3.03,3.37,4.67,6.79,7.46,7.29,8.61,8.59
2017-02-15,2.95,3.29,4.29,6.53,7.77,7.34,8.66,8.67
2017-02-16,3.17,3.25,4.7,6.49,7.72,7.3,8.59,8.59
2017-02-17,3.98,3.4,4.89,6.96,8.28,7.25,8.43,8.63
2017-02-18,4.46,3.56,5.31,6.48,7.95,7.65,8.51,8.83
2017-02-19,4.46,3.64,6.08,6.9,8.04,7.91,8.38,8.83
2017-02-20,4.14,4.03,6.38,7.07,8.47,8.1,8.46,8.77
2017-02-21,4.02,4.45,6.35,6.58,8.32,8.27,8.59,8.8
2017-02-22,3.9,4.76,6.45,6.97,8.23,8.32,8.64,8.82
2017-02-23,3.73,4.62,6.06,7.15,8.08,8.27,8.68,8.84
2017-02-24,3.61,4.31,5.65,7.22,7.95,8.25,8.71,8.88
2017-02-25,3.69,4.07,5.42,7.16,7.92,8.28,8.74,8.91
2017-02-26,3.85,4.02,5.56,7.02,7.9,8.27,8.72,8.93
2017-02-27,4.07,4,5.38,6.73,7.88,8.25,8.72,8.89
2017-02-28,4.15,4.11,5.82,6.68,7.83,8.27,8.75,8.86
2017-03-01,4.15,4.31,6.08,6.8,7.82,8.29,8.75,8.85
2017-03-02,4.16,4.39,5.91,6.87,7.85,8.29,8.75,8.86
2017-03-03,4.31,4.28,5.63,6.7,7.86,8.34,8.79,8.86
2017-03-04,4.17,4.19,6,6.8,7.88,8.42,8.82,8.88
2017-03-05,3.86,4.05,6.18,6.89,7.87,8.43,8.83,8.89
2017-03-06,3.32,3.69,6.19,6.9,7.71,8.4,8.85,8.92
2017-03-07,3.3,3.59,5.73,7.03,7.57,8.35,8.85,8.97
2017-03-08,3.4,3.6,5.3,6.94,7.52,8.3,8.87,9.01
2017-03-09,3.66,3.6,4.84,6.7,7.46,8.24,8.83,9.03
2017-03-10,3.67,3.59,4.47,6.66,7.5,8.2,8.83,9
2017-03-11,3.22,3.29,4.99,6.54,7.54,8.2,8.87,8.95
2017-03-12,2.85,2.93,5.2,6.51,7.57,8.21,8.87,8.94
2017-03-13,2.61,2.71,5.52,6.47,7.57,8.31,8.93,8.94
2017-03-14,2.53,2.71,5.72,6.57,7.6,8.4,8.96,8.98
2017-03-15,2.63,2.86,5.7,6.41,7.49,8.41,8.97,9
2017-03-16,2.87,2.95,5,6.46,7.37,8.29,8.92,9.01
2017-03-17,2.91,3.03,4.59,6.35,7.25,8.23,8.9,9
2017-03-18,2.85,3.02,4.89,6.39,7.28,8.24,8.89,8.98
2017-03-19,2.88,3.02,5.17,6.48,7.27,8.16,8.84,8.95
2017-03-20,2.92,3.12,5.09,6.58,7.25,8.08,8.79,8.92
2017-03-21,3.01,3.22,4.69,6.5,7.22,8.01,8.76,8.93
2017-03-22,3.06,3.12,5.38,6.41,7.29,8.1,8.75,8.94
2017-03-23,3.06,3.18,5.6,6.64,7.29,8,8.7,8.93
2017-03-24,2.9,2.97,5.64,6.65,7.31,8.06,8.73,8.91
2017-03-25,2.89,3.05,5.79,6.6,7.27,8.07,8.74,8.92
2017-03-26,2.83,3.06,5.63,6.51,7.2,8.09,8.73,8.92
2017-03-27,2.72,3.01,5.38,6.45,7.12,8.08,8.74,9
2017-03-28,2.74,2.99,5.08,6.28,7.02,8.03,8.76,9.08
2017-03-29,2.95,3.1,4.47,6.3,6.93,7.86,8.74,9.07
2017-03-30,2.89,3.04,4.11,6.03,6.89,7.84,8.82,9.1
2017-03-31,2.71,2.8,4.29,5.96,6.89,7.87,8.91,9.18
2017-04-01,2.76,2.85,4.18,5.64,6.66,7.78,8.88,9.15
2017-04-02,2.78,2.92,3.87,5.15,6.2,7.65,8.85,9.06
2017-04-03,2.72,2.92,3.43,4.77,5.8,7.49,8.76,9
2017-04-04,2.72,2.93,3.2,4.44,5.47,7.45,8.75,8.97
2017-04-05,2.82,3.1,3.32,4.32,5.24,7.3,8.65,8.89
2017-04-06,2.89,3.24,3.55,4.4,5.26,7.23,8.59,8.83
2017-04-07,3.02,3.37,3.55,4.39,5.21,7.08,8.48,8.75
2017-04-08,3.05,3.43,3.53,4.4,5.2,7.01,8.44,8.72
2017-04-09,3.1,3.42,3.65,4.53,5.34,7.05,8.47,8.7
2017-04-10,3.2,3.43,3.79,4.65,5.59,7.02,8.43,8.67
2017-04-11,3.25,3.47,3.92,4.77,5.86,6.94,8.34,8.59
2017-04-12,3.28,3.48,3.92,4.68,5.83,6.94,8.33,8.55
2017-04-13,3.33,3.49,3.97,4.68,5.8,6.97,8.32,8.57
2017-04-14,3.37,3.51,3.93,4.66,5.74,6.99,8.32,8.57
2017-04-15,3.41,3.54,3.92,4.62,5.66,7.05,8.37,8.64
2017-04-16,3.46,3.58,3.81,4.54,5.53,6.97,8.36,8.66
2017-04-17,3.49,3.62,3.75,4.45,5.44,6.97,8.4,8.69
2017-04-18,3.52,3.64,3.81,4.42,5.4,7,8.42,8.72
2017-04-19,3.61,3.71,3.89,4.4,5.31,6.94,8.43,8.69
2017-04-20,3.72,3.78,3.82,4.31,5.12,6.74,8.31,8.59
2017-04-21,3.77,3.82,3.75,4.17,4.93,6.61,8.31,8.51
2017-04-22,3.79,3.85,3.73,4.05,4.76,6.47,8.22,8.46
2017-04-23,3.79,3.86,3.73,3.99,4.67,6.37,8.12,8.42
2017-04-24,3.79,3.88,3.72,3.97,4.58,6.2,7.97,8.32
2017-04-25,3.79,3.9,3.72,3.96,4.51,6.02,7.83,8.18
2017-04-26,3.79,3.9,3.76,3.96,4.45,5.95,7.81,8.11
2017-04-27,3.89,3.91,3.77,3.95,4.41,5.78,7.64,8.01
2017-04-28,4.01,3.95,3.75,3.91,4.34,5.74,7.66,7.95
2017-04-29,4.13,4.01,3.75,3.87,4.31,5.71,7.66,7.96
2017-04-30,4.21,4.06,3.77,3.85,4.29,5.77,7.74,7.98
2017-05-01,4.22,4.06,3.81,3.83,4.27,5.82,7.76,8
2017-05-02,4.3,4.05,3.82,3.79,4.21,5.74,7.67,7.99
2017-05-03,4.45,4.13,3.88,3.74,4.13,5.64,7.63,7.94
2017-05-04,4.54,4.3,3.92,3.77,4.16,5.79,7.79,8.01
2017-05-05,4.5,4.3,3.9,3.79,4.18,5.84,7.82,8.03
2017-05-06,4.51,4.24,3.9,3.8,4.14,5.79,7.75,8
2017-05-07,4.73,4.31,3.98,3.81,4.08,5.67,7.67,7.97
2017-05-08,4.91,4.49,4.11,3.83,4.06,5.66,7.71,7.98
2017-05-09,4.84,4.64,4.14,3.9,4.12,5.75,7.8,8.04
2017-05-10,4.85,4.61,4.08,3.95,4.17,5.77,7.79,8.07
2017-05-11,4.92,4.61,4.1,4,4.21,5.7,7.72,8.01
2017-05-12,4.99,4.69,4.12,4.04,4.25,5.78,7.81,8.05
2017-05-13,5.1,4.78,4.18,4.08,4.27,5.67,7.69,8.02
2017-05-14,5.17,4.84,4.26,4.09,4.31,5.59,7.67,7.99
2017-05-15,5.25,4.94,4.31,4.11,4.34,5.55,7.67,7.98
2017-05-16,5.25,5.03,4.35,4.14,4.37,5.45,7.57,7.93
2017-05-17,5.19,5.05,4.34,4.18,4.41,5.42,7.58,7.89
2017-05-18,5.12,4.91,4.29,4.19,4.43,5.43,7.57,7.89
2017-05-19,5.12,4.82,4.28,4.19,4.42,5.43,7.56,7.9
2017-05-20,5.23,4.83,4.31,4.21,4.42,5.55,7.66,7.93
2017-05-21,5.3,4.81,4.31,4.21,4.42,5.71,7.77,8.01
2017-05-22,5.33,4.79,4.29,4.19,4.39,5.78,7.82,8.08
2017-05-23,5.36,4.82,4.35,4.15,4.33,5.73,7.8,8.12
2017-05-24,5.4,4.92,4.45,4.13,4.29,5.79,7.91,8.17
2017-05-25,5.43,5.05,4.52,4.15,4.28,5.87,7.98,8.24
2017-05-26,5.5,5.11,4.51,4.18,4.28,5.89,7.99,8.27
2017-05-27,5.57,5.14,4.59,4.21,4.26,5.78,7.89,8.26
2017-05-28,5.6,5.24,4.66,4.26,4.29,5.82,7.99,8.25
2017-05-29,5.63,5.33,4.66,4.33,4.32,5.78,7.94,8.25
2017-05-30,5.68,5.39,4.71,4.39,4.34,5.68,7.86,8.19
2017-05-31,5.74,5.45,4.78,4.45,4.39,5.58,7.8,8.11
2017-06-01,5.78,5.54,4.85,4.5,4.44,5.5,7.75,8.04
2017-06-02,5.78,5.61,4.88,4.55,4.45,5.46,7.71,7.99
2017-06-03,5.78,5.58,4.85,4.58,4.47,5.43,7.67,7.92
2017-06-04,5.77,5.48,4.79,4.61,4.5,5.47,7.7,7.93
2017-06-05,5.77,5.42,4.77,4.63,4.52,5.53,7.72,7.93
2017-06-06,5.79,5.37,4.75,4.66,4.54,5.63,7.78,7.97
2017-06-07,5.89,5.38,4.75,4.69,4.57,5.72,7.83,8.01
2017-06-08,6,5.48,4.9,4.73,4.59,5.63,7.77,8.03
2017-06-09,6.13,5.68,5.14,4.78,4.63,5.65,7.81,8.07
2017-06-10,6.87,6.45,5.52,4.87,4.69,5.63,7.71,8.03
2017-06-11,6.95,6.79,5.39,4.99,4.79,5.84,7.91,8
2017-06-12,7.07,6.67,5.33,4.99,4.81,5.74,7.72,7.94
2017-06-13,7.06,6.4,5.26,5.02,4.83,5.81,7.78,7.9
2017-06-14,7.27,6.47,5.38,5.06,4.83,5.82,7.75,7.93
2017-06-15,7.38,6.5,5.35,5.12,4.85,5.92,7.84,7.96
2017-06-16,7.48,6.49,5.34,5.14,4.87,5.92,7.82,8.01
2017-06-17,7.57,6.51,5.41,5.16,4.89,5.9,7.79,8.01
2017-06-18,7.69,6.69,5.62,5.2,4.91,5.85,7.73,8.01
2017-06-19,7.78,7.01,5.8,5.28,4.96,5.86,7.74,7.99
2017-06-20,7.82,7.19,5.78,5.36,4.99,5.8,7.67,7.92
2017-06-21,7.89,7.2,5.79,5.4,5.01,5.73,7.58,7.85
2017-06-22,7.93,7.13,5.75,5.43,5.02,5.71,7.55,7.79
2017-06-23,7.98,7.04,5.72,5.47,5.03,5.71,7.52,7.77
2017-06-24,7.98,6.91,5.71,5.47,5.04,5.72,7.5,7.75
2017-06-25,8.11,7.1,5.92,5.5,5.06,5.72,7.46,7.72
2017-06-26,8.17,7.22,5.83,5.54,5.1,5.81,7.52,7.75
2017-06-27,8.25,7.31,5.85,5.56,5.12,5.78,7.46,7.75
2017-06-28,8.27,7.36,5.84,5.6,5.16,5.78,7.43,7.76
2017-06-29,8.32,7.48,5.95,5.65,5.19,5.74,7.38,7.76
2017-06-30,8.34,7.67,6.03,5.73,5.25,5.74,7.36,7.75
2017-07-01,8.31,7.79,6.04,5.79,5.3,5.68,7.29,7.69
2017-07-02,8.24,7.79,5.96,5.82,5.34,5.66,7.27,7.64
2017-07-03,8.27,7.85,6.01,5.85,5.39,5.59,7.19,7.53
2017-07-04,8.17,7.81,5.89,5.9,5.41,5.61,7.19,7.45
2017-07-05,8.14,7.56,5.79,5.91,5.44,5.6,7.15,7.41
2017-07-06,8.2,7.4,5.82,5.93,5.47,5.59,7.1,7.39
2017-07-07,8.35,7.5,5.98,5.99,5.51,5.57,7.06,7.37
2017-07-08,8.47,7.68,6.08,6.04,5.57,5.57,7.04,7.38
2017-07-09,8.53,7.93,6.07,6.03,5.62,5.56,7.01,7.38
2017-07-10,8.45,7.98,5.95,6.04,5.64,5.55,6.99,7.33
2017-07-11,8.41,7.84,5.86,6.04,5.66,5.5,6.92,7.26
2017-07-12,8.48,7.83,5.94,6.06,5.69,5.45,6.87,7.21
2017-07-13,8.47,7.94,5.94,6.08,5.69,5.46,6.88,7.19
2017-07-14,8.4,7.8,5.81,6.08,5.68,5.46,6.86,7.21
2017-07-15,8.43,7.71,5.83,6.07,5.68,5.42,6.82,7.19
2017-07-16,8.5,7.79,5.89,6.07,5.69,5.41,6.81,7.2
2017-07-17,8.57,7.95,5.97,6.1,5.71,5.39,6.79,7.2
2017-07-18,8.59,8.08,5.97,6.12,5.74,5.37,6.78,7.19
2017-07-19,8.58,8.13,5.98,6.12,5.76,5.33,6.76,7.16
2017-07-20,8.59,8.16,5.99,6.11,5.77,5.29,6.73,7.13
2017-07-21,8.55,8.2,5.98,6.11,5.76,5.25,6.71,7.09
2017-07-22,8.49,8.11,5.9,6.1,5.72,5.22,6.68,7.05
2017-07-23,8.36,7.84,5.73,6.07,5.66,5.21,6.67,7.02
2017-07-24,8.28,7.43,5.61,6.03,5.6,5.2,6.64,7.01
2017-07-25,8.25,7.13,5.56,5.99,5.55,5.21,6.65,7.03
2017-07-26,8.32,7.18,5.5,5.91,5.51,5.26,6.73,7.13
2017-07-27,8.47,7.35,5.51,5.91,5.49,5.28,6.77,7.22
2017-07-28,8.61,7.54,5.54,5.88,5.46,5.29,6.79,7.32
2017-07-29,8.65,7.69,5.56,5.86,5.44,5.29,6.82,7.35
2017-07-30,8.51,7.7,5.47,5.84,5.44,5.33,6.88,7.37
2017-07-31,8.38,7.56,5.33,5.8,5.42,5.38,6.93,7.4
2017-08-01,8.42,7.54,5.38,5.82,5.4,5.38,6.94,7.42
2017-08-02,8.44,7.52,5.37,5.82,5.38,5.41,6.98,7.47
2017-08-03,8.37,7.44,5.31,5.81,5.37,5.46,7.03,7.52
2017-08-04,8.39,7.46,5.31,5.81,5.37,5.49,7.06,7.56
2017-08-05,8.41,7.51,5.3,5.82,5.39,5.51,7.1,7.64
2017-08-06,8.54,7.65,5.38,5.85,5.43,5.48,7.13,7.73
2017-08-07,8.72,7.94,5.55,5.87,5.47,5.44,7.15,7.83
2017-08-08,8.59,8.15,5.46,5.91,5.54,5.47,7.2,7.89
2017-08-09,8.47,8.02,5.34,5.92,5.61,5.45,7.21,7.92
2017-08-10,8.51,8.07,5.4,5.94,5.67,5.4,7.21,7.93
2017-08-11,8.49,8.17,5.47,6,5.72,5.36,7.2,7.92
2017-08-12,8.44,8.18,5.54,6.06,5.76,5.31,7.18,7.9
2017-08-13,8.44,8.28,5.74,6.11,5.84,5.25,7.14,7.86
2017-08-14,8.11,8.34,5.65,6.15,5.88,5.27,7.16,7.76
2017-08-15,7.99,8.09,5.49,6.18,5.89,5.24,7.11,7.65
2017-08-16,8.07,7.81,5.47,6.22,5.91,5.2,7.06,7.56
2017-08-17,8.19,7.79,5.55,6.25,5.92,5.2,7.04,7.52
2017-08-18,8.24,7.83,5.57,6.28,5.93,5.25,7.06,7.54
2017-08-19,8.31,7.73,5.52,6.33,5.98,5.29,7.09,7.61
2017-08-20,8.44,7.7,5.57,6.37,6.03,5.3,7.1,7.7
2017-08-21,8.59,7.97,5.77,6.42,6.07,5.28,7.09,7.71
2017-08-22,8.57,8.06,5.71,6.46,6.11,5.32,7.13,7.73
2017-08-23,8.64,8.02,5.73,6.5,6.16,5.3,7.11,7.74
2017-08-24,8.73,8.13,5.92,6.55,6.19,5.24,7.05,7.65
2017-08-25,8.7,8.25,6.03,6.59,6.23,5.24,7.07,7.62
2017-08-26,8.7,8.32,6.1,6.64,6.3,5.22,7.05,7.59
2017-08-27,8.53,8.39,6.04,6.66,6.33,5.24,7.06,7.54
2017-08-28,8.52,8.24,5.94,6.67,6.34,5.21,7.02,7.46
2017-08-29,8.58,8.14,5.98,6.7,6.34,5.18,6.99,7.38
2017-08-30,8.62,8.13,6.06,6.74,6.33,5.16,6.98,7.33
2017-08-31,8.64,8.05,6.04,6.81,6.37,5.21,7.02,7.33
2017-09-01,8.63,7.92,5.85,6.83,6.45,5.35,7.12,7.51
2017-09-02,8.8,8.27,6.08,6.89,6.47,5.33,7.08,7.58
2017-09-03,8.65,8.23,5.84,6.91,6.51,5.43,7.17,7.71
2017-09-04,8.72,8.09,5.86,6.96,6.55,5.38,7.11,7.75
2017-09-05,8.73,8.34,6.06,7,6.59,5.36,7.08,7.64
2017-09-06,8.78,8.36,6.07,7.05,6.63,5.35,7.06,7.53
2017-09-07,8.88,8.42,6.2,7.12,6.68,5.3,7.03,7.41
2017-09-08,8.98,8.71,6.56,7.21,6.73,5.22,6.94,7.28
2017-09-09,8.7,8.57,6.33,7.24,6.75,5.26,6.98,7.24
2017-09-10,8.95,8.26,6.31,7.27,6.77,5.21,6.89,7.2
2017-09-11,9.09,8.31,6.39,7.33,6.8,5.24,6.9,7.18
2017-09-12,9.29,8.31,6.27,7.37,6.83,5.33,7,7.25
2017-09-13,9.54,8.45,6.43,7.41,6.85,5.3,6.93,7.31
2017-09-14,9.7,8.88,6.74,7.47,6.88,5.29,6.94,7.36
2017-09-15,9.7,9.16,6.87,7.52,6.9,5.27,6.93,7.37
2017-09-16,9.64,9.1,6.79,7.52,6.91,5.22,6.88,7.32
2017-09-17,9.63,8.97,6.81,7.55,6.92,5.17,6.83,7.23
2017-09-18,9.77,8.95,6.92,7.57,6.94,5.14,6.79,7.17
2017-09-19,9.81,9.21,7.11,7.62,6.96,5.14,6.79,7.12
2017-09-20,9.93,9.45,7.27,7.65,6.96,5.12,6.76,7.08
2017-09-21,9.87,9.51,7.24,7.65,6.94,5.12,6.75,7.03
2017-09-22,10.01,9.33,7.11,7.62,6.92,5.1,6.69,6.99
2017-09-23,10.23,9.44,7.36,7.66,6.94,5.06,6.59,6.93
2017-09-24,10.2,9.67,7.49,7.7,6.94,5.07,6.61,6.91
2017-09-25,10.3,9.65,7.46,7.7,6.94,5.07,6.54,6.88
2017-09-26,10.31,9.57,7.41,7.72,6.95,5.08,6.49,6.81
2017-09-27,10.44,9.46,7.46,7.77,6.99,5.09,6.43,6.76
2017-09-28,10.67,9.48,7.57,7.81,7.03,5.1,6.4,6.77
2017-09-29,10.65,9.81,7.67,7.91,7.06,5.14,6.41,6.76
2017-09-30,10.82,9.6,7.52,7.93,7.09,5.14,6.36,6.76
2017-10-01,11.03,9.57,7.64,7.97,7.16,5.15,6.32,6.73
2017-10-02,11.1,9.91,7.85,8.06,7.2,5.18,6.33,6.7
2017-10-03,11.29,9.79,7.75,8.1,7.25,5.19,6.32,6.72
2017-10-04,11.53,10.06,8.17,8.19,7.35,5.22,6.25,6.68
2017-10-05,11.59,10.51,8.48,8.33,7.38,5.26,6.25,6.62
2017-10-06,11.57,10.65,8.52,8.31,7.41,5.32,6.16,6.54
2017-10-07,11.36,10.4,8.23,8.32,7.41,5.37,6.07,6.47
2017-10-08,11.47,9.74,8.11,8.31,7.46,5.38,5.96,6.39
2017-10-09,11.71,9.96,8.45,8.34,7.55,5.39,5.95,6.34
2017-10-10,11.77,10.18,8.29,8.43,7.51,5.29,6.03,6.4
2017-10-11,11.92,10.29,8.33,8.39,7.48,5.27,6.03,6.41
2017-10-12,12.12,10.37,8.25,8.39,7.46,5.25,6.08,6.45
2017-10-13,12.34,10.57,8.41,8.45,7.48,5.26,6.12,6.53
2017-10-14,12.45,10.85,8.79,8.52,7.52,5.28,6.17,6.63
2017-10-15,12.25,11.29,9.19,8.69,7.56,5.29,6.19,6.65
2017-10-16,12.41,11.47,9.45,8.77,7.62,5.3,6.13,6.64
2017-10-17,11.92,11.65,9.43,8.8,7.61,5.3,6.13,6.49
2017-10-18,12.25,11.49,9.25,8.75,7.67,5.35,6,6.38
2017-10-19,12.38,11.56,9.51,8.9,7.83,5.47,5.97,6.26
2017-10-20,12.54,11.71,9.77,9.03,8,5.61,5.91,6.2
2017-10-21,12.44,11.95,9.88,9.19,8.13,5.73,5.88,6.13
2017-10-22,12.61,11.8,9.7,9.24,8.22,5.81,5.81,6.09
2017-10-23,12.81,11.73,9.9,9.34,8.36,5.89,5.78,6.04
2017-10-24,12.77,12.05,10.33,9.48,8.47,5.99,5.77,6.01
2017-10-25,12.72,12.2,10.34,9.57,8.53,6.1,5.7,5.97
2017-10-26,12.78,12.15,10.26,9.58,8.56,6.28,5.64,5.89
2017-10-27,13,11.96,10.33,9.71,8.67,6.44,5.6,5.82
2017-10-28,13.18,12.1,10.61,9.77,8.77,6.48,5.59,5.78
2017-10-29,13.3,12.18,10.57,9.8,8.75,6.35,5.53,5.76
2017-10-30,13.43,12.07,10.48,9.78,8.71,6.18,5.51,5.75
2017-10-31,13.6,12.18,10.76,9.77,8.76,6.22,5.52,5.74
2017-11-01,13.61,12.57,11.02,9.89,8.74,6.11,5.49,5.72
2017-11-02,13.69,12.61,10.91,9.86,8.68,6.06,5.45,5.69
2017-11-03,13.87,12.62,11.04,9.82,8.66,6.1,5.46,5.67
2017-11-04,13.86,12.9,11.43,9.93,8.68,6.15,5.46,5.64
2017-11-05,13.75,13.05,11.27,10,8.66,6.11,5.43,5.62
2017-11-06,13.92,12.9,11.2,9.92,8.65,6.21,5.42,5.61
2017-11-07,13.98,13.1,11.53,10.12,8.78,6.33,5.45,5.54
2017-11-08,13.95,13.09,11.34,10.09,8.77,6.24,5.39,5.53
2017-11-09,14.08,13.05,11.42,10.02,8.76,6.25,5.41,5.55
2017-11-10,14.08,13.1,11.66,10.17,8.82,6.24,5.41,5.61
2017-11-11,14.01,13.16,12.08,10.12,8.84,6.31,5.41,5.63
2017-11-12,13.78,13.31,11.83,10.08,8.58,6.09,5.41,5.57
2017-11-13,13.6,13.16,11.34,10.08,8.57,6.13,5.4,5.56
2017-11-14,13.58,12.91,11.32,9.87,8.52,6.09,5.43,5.59
2017-11-15,13.35,12.72,10.7,9.66,8.26,5.66,5.42,5.75
2017-11-16,13.14,12.64,11.19,9.54,8.35,5.82,5.45,5.77
2017-11-17,13.04,12.67,11.53,9.58,8.37,5.81,5.46,5.84
2017-11-18,13.06,12.74,12.01,9.77,8.35,5.83,5.48,5.8
2017-11-19,12.9,12.78,11.44,9.62,8.14,5.77,5.47,5.68
2017-11-20,12.83,12.68,11.23,9.65,8.32,6.19,5.47,5.59
2017-11-21,12.71,12.61,11.3,9.73,8.41,6.21,5.47,5.6
2017-11-22,12.52,12.46,10.94,9.9,8.4,5.99,5.45,5.64
2017-11-23,12.45,12.31,10.74,9.69,8.54,6.11,5.48,5.65
2017-11-24,12.19,12.27,10.91,9.91,8.52,5.95,5.57,5.69
2017-11-25,12.1,12.14,10.72,9.82,8.55,5.88,5.56,5.72
2017-11-26,12.06,12.12,10.82,9.65,8.52,5.83,5.59,5.74
2017-11-27,11.92,12.08,10.92,9.8,8.48,5.75,5.62,5.76
2017-11-28,11.69,11.81,10.67,9.68,8.42,5.67,5.64,5.78
2017-11-29,11.49,11.56,10.49,9.55,8.38,5.66,5.65,5.79
2017-11-30,11.27,11.37,10.61,9.69,8.46,5.73,5.68,5.79
2017-12-01,11.11,11.28,10.52,9.62,8.48,5.77,5.69,5.8
2017-12-02,11,11.18,10.66,9.78,8.53,5.82,5.7,5.82
2017-12-03,10.89,11.07,10.69,9.99,8.67,5.89,5.72,5.83
2017-12-04,10.83,11.04,10.58,9.9,8.74,6,5.72,5.83
2017-12-05,10.67,10.95,10.59,9.96,8.86,6.1,5.75,5.83
2017-12-06,10.48,10.85,10.58,10.04,8.94,6.11,5.77,5.84
2017-12-07,10.46,10.79,10.61,10.08,9.01,6.22,5.78,5.84
2017-12-08,10.39,10.64,10.5,10.13,8.97,6.15,5.79,5.84
2017-12-09,10.33,10.56,10.21,9.99,8.88,6.09,5.78,5.85
2017-12-10,10.29,10.54,10.01,9.9,8.85,6.11,5.78,5.86
2017-12-11,10.2,10.39,9.97,9.86,8.76,6.02,5.83,5.89
2017-12-12,10.12,10.32,9.67,9.75,8.64,5.89,5.82,5.93
2017-12-13,10.1,10.28,9.52,9.65,8.56,5.79,5.84,5.95
2017-12-14,10.02,10.22,9.87,9.8,8.66,5.89,5.85,5.95
2017-12-15,9.64,9.94,9.8,9.73,8.51,5.72,5.89,5.98
2017-12-16,9.37,9.73,9.59,9.59,8.44,5.68,5.85,5.98
2017-12-17,9.19,9.56,9.41,9.51,8.47,5.72,5.81,5.95
2017-12-18,8.86,9.28,9.34,9.42,8.43,5.68,5.86,5.96
2017-12-19,8.77,9.17,9.3,9.43,8.45,5.7,5.86,6.01
2017-12-20,8.7,9.05,9.34,9.47,8.47,5.71,5.88,6.09
2017-12-21,8.48,8.73,9.27,9.44,8.41,5.63,5.9,6.1
2017-12-22,8.25,8.45,9.09,9.35,8.37,5.58,5.9,6.06
2017-12-23,8.14,8.35,8.95,9.26,8.33,5.53,5.88,6.04
2017-12-24,8.14,8.33,8.86,9.21,8.35,5.55,5.86,6.06
2017-12-25,8.12,8.27,8.6,9.06,8.27,5.52,5.94,6.09
2017-12-26,8,8.1,8.51,9.13,8.34,5.62,5.87,6.06
2017-12-27,7.69,7.76,8.27,8.9,8.26,5.61,5.94,6.04
2017-12-28,7.2,7.34,7.94,8.64,8.26,5.68,5.94,6.07
2017-12-29,6.93,7.1,7.59,8.4,8.23,5.7,5.98,6.1
2017-12-30,6.78,6.95,7.51,8.43,8.23,5.8,6.02,6.11
2017-12-31,6.55,6.74,7.27,8.19,8.26,5.86,6.07,6.18
2018-01-01,6.24,6.42,6.87,8.01,8.28,5.92,6.12,6.22
2018-01-02,6.04,6.16,6.87,7.98,8.23,5.95,6.18,6.24
2018-01-03,5.82,5.93,6.83,7.88,8.22,6.03,6.22,6.28
2018-01-04,5.81,5.94,6.95,7.74,8.24,6.13,6.28,6.33
2018-01-05,5.89,5.96,6.54,7.54,8.23,6.33,6.33,6.35
2018-01-06,6.03,5.95,6.05,7.23,8.24,6.57,6.45,6.46
2018-01-07,5.63,5.71,5.9,6.88,7.78,6.75,6.58,6.67
2018-01-08,5.32,5.45,6.36,6.85,7.62,6.99,6.77,6.83
2018-01-09,5.26,5.4,6.73,6.85,8,7.18,6.91,6.93
2018-01-10,5.22,5.29,6.36,6.73,8.11,7.35,7.02,6.96
2018-01-11,5.08,5.1,5.9,6.63,7.86,7.41,7.04,7.03
